"ANNEX1_NCBI_TAXID","ANNEX1_NCBI_NAMES","NCBI_GENUS_SUB_TAXID","NCBI_GENUS_SUB_NAMES"
3853,"Lathyrus",3857,"Lathyrus hirsutus"
3853,"Lathyrus",3858,"Lathyrus ochrus"
3853,"Lathyrus",3859,"Lathyrus odoratus"
3853,"Lathyrus",3860,"Lathyrus sativus"
3853,"Lathyrus",3861,"Lathyrus sphaericus"
3853,"Lathyrus",3862,"Lathyrus tingitanus"
3853,"Lathyrus",29752,"Lathyrus nissolia"
3853,"Lathyrus",49829,"Lathyrus tuberosus"
3853,"Lathyrus",154493,"Lathyrus japonicus"
3853,"Lathyrus",154494,"Lathyrus latifolius"
3853,"Lathyrus",200950,"Lathyrus vestitus"
3853,"Lathyrus",254779,"Lathyrus pratensis"
3853,"Lathyrus",313077,"Lathyrus alpestris"
3853,"Lathyrus",313078,"Lathyrus angulatus"
3853,"Lathyrus",313079,"Lathyrus annuus"
3853,"Lathyrus",313080,"Lathyrus aureus"
3853,"Lathyrus",313081,"Lathyrus davidii"
3853,"Lathyrus",313082,"Lathyrus delnorticus"
3853,"Lathyrus",313083,"Lathyrus digitatus"
3853,"Lathyrus",313084,"Lathyrus filiformis"
3853,"Lathyrus",313085,"Lathyrus glandulosus"
3853,"Lathyrus",313086,"Lathyrus gloeosperma"
3853,"Lathyrus",313087,"Lathyrus gmelinii"
3853,"Lathyrus",313088,"Lathyrus heterophyllus"
3853,"Lathyrus",313089,"Lathyrus holochlorus"
3853,"Lathyrus",313090,"Lathyrus humilis"
3853,"Lathyrus",313091,"Lathyrus jepsonii"
3853,"Lathyrus",313092,"Lathyrus komarovii"
3853,"Lathyrus",313093,"Lathyrus laevigatus"
3853,"Lathyrus",313094,"Lathyrus lanszwertii"
3853,"Lathyrus",313095,"Lathyrus laxiflorus"
3853,"Lathyrus",313096,"Lathyrus linifolius"
3853,"Lathyrus",313097,"Lathyrus littoralis"
3853,"Lathyrus",313098,"Lathyrus multiceps"
3853,"Lathyrus",313099,"Lathyrus magellanicus"
3853,"Lathyrus",313100,"Lathyrus nervosus"
3853,"Lathyrus",313101,"Lathyrus neurolobus"
3853,"Lathyrus",313102,"Lathyrus nevadensis"
3853,"Lathyrus",313103,"Lathyrus pallescens"
3853,"Lathyrus",313104,"Lathyrus palustris"
3853,"Lathyrus",313105,"Lathyrus pisiformis"
3853,"Lathyrus",313106,"Lathyrus polyphyllus"
3853,"Lathyrus",313107,"Lathyrus pubescens"
3853,"Lathyrus",313108,"Lathyrus quinquenervius"
3853,"Lathyrus",313109,"Lathyrus rigidus"
3853,"Lathyrus",313110,"Lathyrus rotundifolius"
3853,"Lathyrus",313111,"Lathyrus sessilifolius"
3853,"Lathyrus",313112,"Lathyrus setifolius"
3853,"Lathyrus",313113,"Lathyrus spathulatus"
3853,"Lathyrus",313114,"Lathyrus splendens"
3853,"Lathyrus",313115,"Lathyrus subandinus"
3853,"Lathyrus",313116,"Lathyrus sulphureus"
3853,"Lathyrus",313117,"Lathyrus sylvestris"
3853,"Lathyrus",313118,"Lathyrus transsylvanicus"
3853,"Lathyrus",313119,"Lathyrus vaniotii"
3853,"Lathyrus",313120,"Lathyrus vernus"
3853,"Lathyrus",313121,"Lathyrus niger"
3853,"Lathyrus",404239,"Lathyrus bauhinii"
3853,"Lathyrus",404240,"Lathyrus boissieri"
3853,"Lathyrus",404241,"Lathyrus ledebourii"
3853,"Lathyrus",404242,"Lathyrus pannonicus"
3853,"Lathyrus",404251,"Lathyrus suevicus"
3853,"Lathyrus",457904,"Lathyrus graminifolius"
3853,"Lathyrus",748638,"Lathyrus cirrhosus"
3853,"Lathyrus",1234501,"Lathyrus ochroleucus"
3853,"Lathyrus",1276760,"Lathyrus altaicus"
3853,"Lathyrus",1276761,"Lathyrus amphicarpos"
3853,"Lathyrus",1276762,"Lathyrus belinensis"
3853,"Lathyrus",1276763,"Lathyrus blepharicarpus"
3853,"Lathyrus",1276764,"Lathyrus chloranthus"
3853,"Lathyrus",1276765,"Lathyrus crassipes"
3853,"Lathyrus",1276766,"Lathyrus czeczottianus"
3853,"Lathyrus",1276767,"Lathyrus dielsianus"
3853,"Lathyrus",1276768,"Lathyrus emodi"
3853,"Lathyrus",1276769,"Lathyrus eucosmus"
3853,"Lathyrus",1276770,"Lathyrus gorgoni"
3853,"Lathyrus",1276771,"Lathyrus grandiflorus"
3853,"Lathyrus",1276772,"Lathyrus hallersteinii"
3853,"Lathyrus",1276773,"Lathyrus hasslerianus"
3853,"Lathyrus",1276774,"Lathyrus hierosolymitanus"
3853,"Lathyrus",1276775,"Lathyrus hygrophilus"
3853,"Lathyrus",1276776,"Lathyrus inconspicuus"
3853,"Lathyrus",1276777,"Lathyrus incurvus"
3853,"Lathyrus",1276778,"Lathyrus laetiflorus"
3853,"Lathyrus",1276779,"Lathyrus linnaei"
3853,"Lathyrus",1276780,"Lathyrus longipes"
3853,"Lathyrus",1276781,"Lathyrus luteus"
3853,"Lathyrus",1276782,"Lathyrus lycius"
3853,"Lathyrus",1276783,"Lathyrus macrostachys"
3853,"Lathyrus",1276784,"Lathyrus meridensis"
3853,"Lathyrus",1276785,"Lathyrus mulkak"
3853,"Lathyrus",1276786,"Lathyrus paranensis"
3853,"Lathyrus",1276787,"Lathyrus parodii"
3853,"Lathyrus",1276788,"Lathyrus parvifolius"
3853,"Lathyrus",1276789,"Lathyrus pauciflorus"
3853,"Lathyrus",1276791,"Lathyrus decaphyllus"
3853,"Lathyrus",1276792,"Lathyrus pterocaulos"
3853,"Lathyrus",1276793,"Lathyrus pulcher"
3853,"Lathyrus",1276794,"Lathyrus pusillus"
3853,"Lathyrus",1276795,"Lathyrus roseus"
3853,"Lathyrus",1276796,"Lathyrus saxatilis"
3853,"Lathyrus",1276798,"Lathyrus strictus"
3853,"Lathyrus",1276799,"Lathyrus torreyi"
3853,"Lathyrus",1276800,"Lathyrus tukhtensis"
3853,"Lathyrus",1276801,"Lathyrus venetus"
3853,"Lathyrus",1276802,"Lathyrus venosus"
3853,"Lathyrus",1276803,"Lathyrus zionis"
3853,"Lathyrus",1499321,"Lathyrus alamutensis"
3853,"Lathyrus",1499322,"Lathyrus armenus"
3853,"Lathyrus",1499323,"Lathyrus brachypterus"
3853,"Lathyrus",1499324,"Lathyrus cassius"
3853,"Lathyrus",1499325,"Lathyrus cyaneus"
3853,"Lathyrus",1499326,"Lathyrus elongatus"
3853,"Lathyrus",1499327,"Lathyrus karsianus"
3853,"Lathyrus",1499328,"Lathyrus pseudocicera"
3853,"Lathyrus",1499329,"Lathyrus variabilis"
3853,"Lathyrus",1499330,"Lathyrus vinealis"
3853,"Lathyrus",1499331,"Lathyrus woronowii"
3853,"Lathyrus",2071479,"Lathyrus bijugatus"
3853,"Lathyrus",2496817,"Lathyrus phaselitanus"
3853,"Lathyrus",2646655,"unclassified Lathyrus"
3855,"Lathyrus clymenum",471141,"Lathyrus clymenum var. articulatus"
3855,"Lathyrus clymenum",471142,"Lathyrus clymenum var. clymenum"
3864,"Lens culinaris",129390,"Lens culinaris subsp. odemensis"
3864,"Lens culinaris",175770,"Lens culinaris subsp. tomentosus"
3864,"Lens culinaris",362247,"Lens culinaris subsp. culinaris"
3867,"Lotus",3868,"Lotus tetragonolobus"
3867,"Lotus",34305,"Lotus japonicus"
3867,"Lotus",47247,"Lotus corniculatus"
3867,"Lotus",118905,"Lotus aboriginus"
3867,"Lotus",118906,"Lotus arenarius"
3867,"Lotus",118911,"Lotus cedrosensis"
3867,"Lotus",118912,"Lotus collinus"
3867,"Lotus",118913,"Lotus crassifolius"
3867,"Lotus",118917,"Lotus formosissimus"
3867,"Lotus",118919,"Lotus heermannii"
3867,"Lotus",118920,"Lotus nevadensis"
3867,"Lotus",118921,"Lotus nuttallianus"
3867,"Lotus",118922,"Lotus oblongifolius"
3867,"Lotus",118923,"Lotus oroboides"
3867,"Lotus",118924,"Lotus rigidus"
3867,"Lotus",118925,"Lotus salsuginosus"
3867,"Lotus",118926,"Lotus scoparius"
3867,"Lotus",118928,"Lotus strigosus"
3867,"Lotus",118937,"Lotus maritimus"
3867,"Lotus",181259,"Lotus angustissimus"
3867,"Lotus",181260,"Lotus arabicus"
3867,"Lotus",181261,"Lotus assakensis"
3867,"Lotus",181262,"Lotus australis"
3867,"Lotus",181263,"Lotus benthamii"
3867,"Lotus",181264,"Lotus campylocladus"
3867,"Lotus",181265,"Lotus chihuahuanus"
3867,"Lotus",181266,"Lotus conimbricensis"
3867,"Lotus",181267,"Lotus creticus"
3867,"Lotus",181268,"Lotus cruentus"
3867,"Lotus",181269,"Lotus distichus"
3867,"Lotus",181270,"Lotus edulis"
3867,"Lotus",181271,"Lotus gebelia"
3867,"Lotus",181272,"Lotus glinoides"
3867,"Lotus",181273,"Lotus halophilus"
3867,"Lotus",181274,"Lotus hamatus"
3867,"Lotus",181275,"Lotus krylovii"
3867,"Lotus",181276,"Lotus maroccanus"
3867,"Lotus",181277,"Lotus michauxianus"
3867,"Lotus",181278,"Lotus ornithopodioides"
3867,"Lotus",181279,"Lotus palustris"
3867,"Lotus",181280,"Lotus parviflorus"
3867,"Lotus",181281,"Lotus peczoricus"
3867,"Lotus",181282,"Lotus peregrinus"
3867,"Lotus",181283,"Lotus procumbens"
3867,"Lotus",181285,"Lotus subbiflorus"
3867,"Lotus",181286,"Lotus subpinnatus"
3867,"Lotus",181287,"Lotus trigonelloides"
3867,"Lotus",181288,"Lotus uliginosus"
3867,"Lotus",181289,"Lotus unifoliolatus"
3867,"Lotus",181290,"Lotus weilleri"
3867,"Lotus",225112,"Lotus berthelotii"
3867,"Lotus",243132,"Lotus azoricus"
3867,"Lotus",243133,"Lotus dumetorum"
3867,"Lotus",243134,"Lotus emeroides"
3867,"Lotus",243136,"Lotus glaucus"
3867,"Lotus",243137,"Lotus hillebrandii"
3867,"Lotus",243138,"Lotus jacobaeus"
3867,"Lotus",243139,"Lotus lancerottensis"
3867,"Lotus",243140,"Lotus leptophyllus"
3867,"Lotus",243141,"Lotus mascaensis"
3867,"Lotus",243142,"Lotus purpureus"
3867,"Lotus",243143,"Lotus spartioides"
3867,"Lotus",243144,"Lotus tenellus"
3867,"Lotus",243145,"Lotus eremiticus"
3867,"Lotus",243146,"Lotus maculatus"
3867,"Lotus",243147,"Lotus pyranthus"
3867,"Lotus",264956,"Lotus filicaulis"
3867,"Lotus",341253,"Lotus praetermissus"
3867,"Lotus",347375,"Lotus castellanus"
3867,"Lotus",347376,"Lotus alpinus"
3867,"Lotus",347377,"Lotus cf. castellanus GVD-2005"
3867,"Lotus",347378,"Lotus aegaeus"
3867,"Lotus",347379,"Lotus broussonetii"
3867,"Lotus",347380,"Lotus cytisoides"
3867,"Lotus",347381,"Lotus eriosolen"
3867,"Lotus",347382,"Lotus pseudocreticus"
3867,"Lotus",347383,"Lotus simonae"
3867,"Lotus",347384,"Lotus strictus"
3867,"Lotus",347385,"Lotus wildii"
3867,"Lotus",347386,"Lotus discolor"
3867,"Lotus",347387,"Lotus polyphyllus"
3867,"Lotus",347989,"Lotus lalambensis"
3867,"Lotus",347990,"Lotus quinatus"
3867,"Lotus",347991,"Lotus schimperi"
3867,"Lotus",347992,"Lotus ononopsis"
3867,"Lotus",347993,"Lotus lanuginosus"
3867,"Lotus",347994,"Lotus pedunculatus"
3867,"Lotus",347995,"Lotus schoelleri"
3867,"Lotus",347996,"Lotus tenuis"
3867,"Lotus",347997,"Lotus borbasii"
3867,"Lotus",347998,"Lotus delortii"
3867,"Lotus",347999,"Lotus preslii"
3867,"Lotus",348000,"Lotus mlanjeanus"
3867,"Lotus",348001,"Lotus laricus"
3867,"Lotus",348002,"Lotus garcinii"
3867,"Lotus",348003,"Lotus goetzei"
3867,"Lotus",348004,"Lotus jolyi"
3867,"Lotus",348005,"Lotus stepposus"
3867,"Lotus",361877,"Lotus suaveolens"
3867,"Lotus",370639,"Lotus benoistii"
3867,"Lotus",645162,"Lotus anfractuosus"
3867,"Lotus",645163,"Lotus arinagensis"
3867,"Lotus",645164,"Lotus burttii"
3867,"Lotus",645165,"Lotus loweanus"
3867,"Lotus",645166,"Lotus tetraphyllus"
3867,"Lotus",645167,"Lotus torulosus"
3867,"Lotus",1006353,"Lotus ucrainicus"
3867,"Lotus",1414808,"Lotus drepanocarpus"
3867,"Lotus",1560699,"Lotus arborescens"
3867,"Lotus",1560700,"Lotus argyrodes"
3867,"Lotus",1560701,"Lotus bollei"
3867,"Lotus",1560702,"Lotus brunneri"
3867,"Lotus",1560703,"Lotus callis-viridis"
3867,"Lotus",1560704,"Lotus holosericeus"
3867,"Lotus",1560705,"Lotus kunkelii"
3867,"Lotus",1560706,"Lotus latifolius"
3867,"Lotus",1560707,"Lotus macranthus"
3867,"Lotus",1560708,"Lotus salvagensis"
3867,"Lotus",1560709,"Lotus sessilifolius"
3867,"Lotus",1680163,"Lotus aduncus"
3867,"Lotus",1680164,"Lotus glareosus"
3867,"Lotus",1680165,"Lotus graecus"
3867,"Lotus",1680166,"Lotus hirsutus"
3867,"Lotus",1680167,"Lotus rectus"
3867,"Lotus",1680168,"Lotus stenodon"
3867,"Lotus",1680169,"Lotus hebranicus"
3867,"Lotus",1680170,"Lotus palaestinus"
3867,"Lotus",1680171,"Lotus glacialis"
3867,"Lotus",1680172,"Lotus becquetii"
3867,"Lotus",1680173,"Lotus subdigitatus"
3867,"Lotus",1680174,"Lotus frondosus"
3867,"Lotus",1680177,"Lotus herbaceus"
3867,"Lotus",1680224,"Lotus alianus"
3867,"Lotus",1680225,"Lotus axilliflorus"
3867,"Lotus",1680227,"Lotus germanicus"
3867,"Lotus",1680228,"Lotus miyakojimae"
3867,"Lotus",1680229,"Lotus robsonii"
3867,"Lotus",1680230,"Lotus sanguineus"
3867,"Lotus",2315258,"Lotus frondosus x Lotus stepposus"
3867,"Lotus",2566154,"Lotus carpetanus"
3867,"Lotus",2642128,"unclassified Lotus"
3867,"Lotus",2747447,"Lotus eriophthalmus"
3867,"Lotus",2747448,"Lotus spectabilis"
3869,"Lupinus",3870,"Lupinus albus"
3869,"Lupinus",3871,"Lupinus angustifolius"
3869,"Lupinus",3872,"Lupinus arboreus"
3869,"Lupinus",3873,"Lupinus luteus"
3869,"Lupinus",3874,"Lupinus polyphyllus"
3869,"Lupinus",28959,"Lupinus texensis"
3869,"Lupinus",49830,"Lupinus albifrons"
3869,"Lupinus",53214,"Lupinus albescens"
3869,"Lupinus",53215,"Lupinus arcticus"
3869,"Lupinus",53216,"Lupinus argenteus"
3869,"Lupinus",53217,"Lupinus aschenbornii"
3869,"Lupinus",53218,"Lupinus atlanticus"
3869,"Lupinus",53219,"Lupinus aureonitens"
3869,"Lupinus",53220,"Lupinus benthamii"
3869,"Lupinus",53221,"Lupinus bogotensis"
3869,"Lupinus",53222,"Lupinus cosentinii"
3869,"Lupinus",53225,"Lupinus digitatus"
3869,"Lupinus",53226,"Lupinus elegans"
3869,"Lupinus",53227,"Lupinus formosus"
3869,"Lupinus",53228,"Lupinus hispanicus"
3869,"Lupinus",53229,"Lupinus latifolius"
3869,"Lupinus",53230,"Lupinus micranthus"
3869,"Lupinus",53231,"Lupinus microcarpus"
3869,"Lupinus",53232,"Lupinus mutabilis"
3869,"Lupinus",53233,"Lupinus nanus"
3869,"Lupinus",53234,"Lupinus nootkatensis"
3869,"Lupinus",53235,"Lupinus paraguariensis"
3869,"Lupinus",53236,"Lupinus perennis"
3869,"Lupinus",53237,"Lupinus pilosus"
3869,"Lupinus",53238,"Lupinus bicolor"
3869,"Lupinus",53239,"Lupinus princei"
3869,"Lupinus",53240,"Lupinus pubescens"
3869,"Lupinus",53241,"Lupinus rivularis"
3869,"Lupinus",53242,"Lupinus succulentus"
3869,"Lupinus",61074,"Lupinus concinnus"
3869,"Lupinus",61075,"Lupinus sericeus"
3869,"Lupinus",61076,"Lupinus leucophyllus"
3869,"Lupinus",61077,"Lupinus mexicanus"
3869,"Lupinus",61100,"Lupinus affinis"
3869,"Lupinus",61102,"Lupinus arizonicus"
3869,"Lupinus",61103,"Lupinus bracteolaris"
3869,"Lupinus",61105,"Lupinus crotalarioides"
3869,"Lupinus",61106,"Lupinus duranii"
3869,"Lupinus",61107,"Lupinus excubitus"
3869,"Lupinus",61109,"Lupinus hirsutissimus"
3869,"Lupinus",61110,"Lupinus lepidus"
3869,"Lupinus",61111,"Lupinus littoralis"
3869,"Lupinus",61112,"Lupinus luteolus"
3869,"Lupinus",61115,"Lupinus minimus"
3869,"Lupinus",61116,"Lupinus multiflorus"
3869,"Lupinus",61117,"Lupinus palaestinus"
3869,"Lupinus",61118,"Lupinus pusillus"
3869,"Lupinus",61120,"Lupinus sparsiflorus"
3869,"Lupinus",61121,"Lupinus sulphureus"
3869,"Lupinus",88767,"Lupinus anatolicus"
3869,"Lupinus",213031,"Lupinus jaime-hintonianus"
3869,"Lupinus",213032,"Lupinus villosus"
3869,"Lupinus",240333,"Lupinus andersonii"
3869,"Lupinus",240334,"Lupinus breweri"
3869,"Lupinus",240338,"Lupinus grayi"
3869,"Lupinus",247877,"Lupinus tegeticulatus"
3869,"Lupinus",291860,"Lupinus diffusus"
3869,"Lupinus",377318,"Lupinus albicaulis"
3869,"Lupinus",377319,"Lupinus bandelierae"
3869,"Lupinus",377321,"Lupinus brevicaulis"
3869,"Lupinus",377322,"Lupinus cervinus"
3869,"Lupinus",377323,"Lupinus chamissonis"
3869,"Lupinus",377324,"Lupinus citrinus"
3869,"Lupinus",377325,"Lupinus cumulicola"
3869,"Lupinus",377326,"Lupinus guadalupensis"
3869,"Lupinus",377327,"Lupinus havardii"
3869,"Lupinus",377328,"Lupinus nevadensis"
3869,"Lupinus",377329,"Lupinus odoratus"
3869,"Lupinus",377330,"Lupinus pachylobus"
3869,"Lupinus",377331,"Lupinus shockleyi"
3869,"Lupinus",377343,"Lupinus stiversii"
3869,"Lupinus",377344,"Lupinus truncatus"
3869,"Lupinus",377345,"Lupinus uncialis"
3869,"Lupinus",384390,"Lupinus hybrid cultivar"
3869,"Lupinus",384393,"Lupinus arvensis"
3869,"Lupinus",384394,"Lupinus ballianus"
3869,"Lupinus",384395,"Lupinus bangii"
3869,"Lupinus",384396,"Lupinus chachas"
3869,"Lupinus",384397,"Lupinus chrysanthus"
3869,"Lupinus",384398,"Lupinus ellsworthianus"
3869,"Lupinus",384399,"Lupinus gibertianus"
3869,"Lupinus",384400,"Lupinus guaraniticus"
3869,"Lupinus",384401,"Lupinus huaronensis"
3869,"Lupinus",384402,"Lupinus huigrensis"
3869,"Lupinus",384404,"Lupinus lanatus"
3869,"Lupinus",384405,"Lupinus lindleyanus"
3869,"Lupinus",384406,"Lupinus linearis"
3869,"Lupinus",384407,"Lupinus magnistipulatus"
3869,"Lupinus",384408,"Lupinus mantaroensis"
3869,"Lupinus",384409,"Lupinus microphyllus"
3869,"Lupinus",384410,"Lupinus misticola"
3869,"Lupinus",384411,"Lupinus mollendoensis"
3869,"Lupinus",384412,"Lupinus montanus"
3869,"Lupinus",384413,"Lupinus neomexicanus"
3869,"Lupinus",384414,"Lupinus nubigenus"
3869,"Lupinus",384415,"Lupinus paranensis"
3869,"Lupinus",384416,"Lupinus parvifolius"
3869,"Lupinus",384417,"Lupinus piurensis"
3869,"Lupinus",384418,"Lupinus praestabilis"
3869,"Lupinus",384419,"Lupinus prostratus"
3869,"Lupinus",384420,"Lupinus pulvinaris"
3869,"Lupinus",384421,"Lupinus purosericeus"
3869,"Lupinus",384422,"Lupinus ramosissimus"
3869,"Lupinus",384423,"Lupinus reitzii"
3869,"Lupinus",384424,"Lupinus rubriflorus"
3869,"Lupinus",384425,"Lupinus sarmentosus"
3869,"Lupinus",384426,"Lupinus semperflorens"
3869,"Lupinus",384427,"Lupinus sierrae-blancae"
3869,"Lupinus",384428,"Lupinus solanagrorum"
3869,"Lupinus",384429,"Lupinus subacaulis"
3869,"Lupinus",384430,"Lupinus subsessilis"
3869,"Lupinus",384431,"Lupinus tarapacensis"
3869,"Lupinus",384432,"Lupinus tomentosus"
3869,"Lupinus",384433,"Lupinus tominensis"
3869,"Lupinus",384434,"Lupinus uleanus"
3869,"Lupinus",384435,"Lupinus velutinus"
3869,"Lupinus",384436,"Lupinus weberbaueri"
3869,"Lupinus",401581,"Lupinus aff. ramosissimus Hughes 2010"
3869,"Lupinus",401582,"Lupinus aff. sarmentosus Hughes 2000"
3869,"Lupinus",457905,"Lupinus flavoculatus"
3869,"Lupinus",457906,"Lupinus huachucanus"
3869,"Lupinus",714519,"Lupinus westianus"
3869,"Lupinus",749240,"Lupinus angustiflorus"
3869,"Lupinus",749249,"Lupinus longifolius"
3869,"Lupinus",749250,"Lupinus ludovicianus"
3869,"Lupinus",749251,"Lupinus onustus"
3869,"Lupinus",749252,"Lupinus paynei"
3869,"Lupinus",749253,"Lupinus variicolor"
3869,"Lupinus",857201,"Lupinus mariae-josephae"
3869,"Lupinus",948800,"Lupinus alopecuroides"
3869,"Lupinus",948801,"Lupinus vavilovii"
3869,"Lupinus",1115965,"Lupinus campestris"
3869,"Lupinus",1136291,"Lupinus biddlei"
3869,"Lupinus",1136292,"Lupinus oreganus"
3869,"Lupinus",1209938,"Lupinus caudatus"
3869,"Lupinus",1381401,"Lupinus hintonii"
3869,"Lupinus",1381404,"Lupinus splendens"
3869,"Lupinus",1871224,"Lupinus boyacensis"
3869,"Lupinus",1871225,"Lupinus breviscapus"
3869,"Lupinus",1871226,"Lupinus chlorolepis"
3869,"Lupinus",1871227,"Lupinus chocontensis"
3869,"Lupinus",1871228,"Lupinus fieldii"
3869,"Lupinus",1871229,"Lupinus herzogii"
3869,"Lupinus",1871230,"Lupinus humifusus"
3869,"Lupinus",1871231,"Lupinus interruptus"
3869,"Lupinus",1871232,"Lupinus jamesonianus"
3869,"Lupinus",1871233,"Lupinus magniflorus"
3869,"Lupinus",1871234,"Lupinus monserratensis"
3869,"Lupinus",1871235,"Lupinus otto-buchtienii"
3869,"Lupinus",1871236,"Lupinus pinguis"
3869,"Lupinus",1871237,"Lupinus smithianus"
3869,"Lupinus",1871238,"Lupinus soratensis"
3869,"Lupinus",1871239,"Lupinus tauris"
3869,"Lupinus",1871240,"Lupinus triananus"
3869,"Lupinus",1871456,"Lupinus buchtienii"
3869,"Lupinus",1871457,"Lupinus caespitosus"
3869,"Lupinus",1972999,"Lupinus sellowianus"
3869,"Lupinus",2071485,"Lupinus arbustus"
3869,"Lupinus",2071486,"Lupinus bingenensis"
3869,"Lupinus",2071487,"Lupinus kuschei"
3869,"Lupinus",2071488,"Lupinus lyallii"
3869,"Lupinus",2528748,"Lupinus oreophilus"
3869,"Lupinus",2528749,"Lupinus subinflatus"
3869,"Lupinus",2630368,"unclassified Lupinus"
3869,"Lupinus",2843219,"Lupinus exaltatus"
3869,"Lupinus",2843220,"Lupinus geophilus"
3869,"Lupinus",2843221,"Lupinus reflexus"
3869,"Lupinus",2843222,"Lupinus stipulatus"
3869,"Lupinus",2843266,"Lupinus bilineatus"
3869,"Lupinus",2844873,"Lupinus rotundiflorus"
3870,"Lupinus albus",61108,"Lupinus albus subsp. graecus"
3870,"Lupinus albus",211583,"Lupinus albus subsp. albus"
3871,"Lupinus angustifolius",61119,"Lupinus angustifolius subsp. reticulatus"
3871,"Lupinus angustifolius",294973,"Lupinus angustifolius subsp. angustifolius"
3874,"Lupinus polyphyllus",319625,"Lupinus polyphyllus var. humicola"
3874,"Lupinus polyphyllus",1209944,"Lupinus polyphyllus var. polyphyllus"
3874,"Lupinus polyphyllus",1209945,"Lupinus polyphyllus var. saxosus"
3874,"Lupinus polyphyllus",1981244,"Lupinus polyphyllus var. burkei"
3877,"Medicago",3878,"Medicago falcata"
3877,"Medicago",3879,"Medicago sativa"
3877,"Medicago",3880,"Medicago truncatula"
3877,"Medicago",36901,"Medicago scutellata"
3877,"Medicago",47084,"Medicago polymorpha"
3877,"Medicago",47085,"Medicago lupulina"
3877,"Medicago",66807,"Medicago arborea"
3877,"Medicago",66808,"Medicago bonarotiana"
3877,"Medicago",66809,"Medicago cancellata"
3877,"Medicago",66810,"Medicago carstiensis"
3877,"Medicago",66811,"Medicago coronata"
3877,"Medicago",66812,"Medicago cretacea"
3877,"Medicago",66814,"Medicago hybrida"
3877,"Medicago",66815,"Medicago marina"
3877,"Medicago",66816,"Medicago pironae"
3877,"Medicago",66817,"Medicago rigiduloides"
3877,"Medicago",66818,"Medicago suffruticosa"
3877,"Medicago",66819,"Medicago tenoreana"
3877,"Medicago",70936,"Medicago arabica"
3877,"Medicago",70937,"Medicago biflora"
3877,"Medicago",70938,"Medicago blancheana"
3877,"Medicago",70939,"Medicago brachycarpa"
3877,"Medicago",70940,"Medicago ciliaris"
